ID_Credit;Customer_ID;LoanDate;B_M;City;age;Time_experience;Activity;BankingExp;OtherIncome;SectBalance;Exp;Income;Delincuency_Hist;score_1;score_2;score_3;score_4;Cupo_solicitado;Cupo_aprobado;Canal_cobranza;Resultado_cobranza
1657;1070526;2017-07-24 00:00:00;0;NEW YORK;50;0;Empleado;S;N;6300;560;1200;0;708;576;725;663;25772;19116;Ninguno;No aplica
1658;1061302;2020-08-17 00:00:00;1;NEW YORK;62;0;independiente;S;S;6300;550;1100;4;566;581;728;632;12832;9169;Whatsapp;Sin gestión
1659;1052295;2016-04-19 00:00:00;1;NEW ENGALND;31;0;Pensionado;S;S;5000;600;1500;3;450;682;726;813;29557;15885;Call center;Promesa de pago
1660;1066510;2018-07-11 00:00:00;0;ATLANTHIC SOUTH;61;0;Pensionado;N;S;10000;430;800;1;757;689;604;507;19286;10667;Ninguno;No aplica
1661;1037098;2017-04-21 00:00:00;1;CHICAGO;33;0;Pensionado;N;N;6250;400;1200;4;566;562;638;707;7632;7012;Correo;No contactado
1662;1077185;2020-06-21 00:00:00;0;ATLANTHIC SOUTH;41;0;Pensionado;S;N;7200;450;900;0;694;643;667;725;9494;5885;Ninguno;No aplica
1663;1063874;2017-01-03 00:00:00;0;ATLANTHIC SOUTH;34;0;independiente;S;S;16000;1517;2500;3;594;734;554;701;20152;12040;Ninguno;No aplica
1664;1059492;2020-10-10 00:00:00;1;NEW YORK;42;0;Pensionado;S;S;7500;800;1700;0;470;530;762;655;29440;22152;Call center;Promesa de pago
1665;1087936;2016-09-09 00:00:00;0;NEW ENGALND;59;0;independiente;N;S;2500;600;1800;1;765;791;649;729;28895;25554;Ninguno;No aplica
1666;1064750;2017-06-29 00:00:00;1;NEW ENGALND;32;0;Pensionado;S;S;5400;980;1500;0;499;696;670;640;14155;7516;Call center;Promesa de pago
1667;1066190;2018-01-11 00:00:00;1;NEW YORK;42;0;Pensionado;N;S;12250;350;1500;0;450;595;610;718;15426;12162;Whatsapp;Sin gestión
1668;1065111;2015-12-02 00:00:00;0;NEW YORK;27;0;Pensionado;N;S;6250;350;1500;2;675;679;557;729;15233;8524;Ninguno;No aplica
1669;1070839;2020-04-17 00:00:00;0;CHICAGO;24;0;Pensionado;N;N;11250;450;1100;3;742;742;608;712;6828;3538;Ninguno;No aplica
1670;1048599;2018-05-11 00:00:00;0;545454;35;0;Pensionado;S;S;12500;460;700;0;727;746;665;609;17260;9085;Ninguno;No aplica
1671;1074121;2017-07-05 00:00:00;0;CHICAGO;24;0;Pensionado;N;N;11250;250;1100;4;688;632;697;778;14130;12958;Ninguno;No aplica
1672;1087911;2018-06-26 00:00:00;1;545454;58;0;Pensionado;S;S;13750;350;1000;4;482;548;661;728;9805;5481;Whatsapp;Sin gestión
1673;1069495;2018-02-07 00:00:00;1;NEW YORK;55;0;Empleado;S;S;6250;800;1800;0;480;501;674;787;5806;3034;Call center;Promesa de pago
1674;1062351;2020-09-11 00:00:00;1;CHICAGO;30;0;independiente;N;N;4000;300;500;0;454;605;626;858;28870;20756;Whatsapp;Sin gestión
1675;1078717;2017-03-11 00:00:00;0;ATLANTHIC SOUTH;38;20;Pensionado;N;S;12750;1970;3500;0;781;720;685;771;13202;12172;Ninguno;No aplica
1676;1016049;2016-07-03 00:00:00;1;ATLANTHIC SOUTH;42;0;Pensionado;S;N;12000;800;1683;0;484;499;754;821;6868;4335;Whatsapp;Sin gestión
1677;1016065;2017-01-01 00:00:00;1;ATLANTHIC SOUTH;59;0;Empleado;S;S;5000;750;3150;4;561;553;699;737;19561;13905;Whatsapp;Sin gestión
1678;1042577;2019-09-15 00:00:00;0;NEW ENGALND;30;0;independiente;N;S;5500;600;1600;0;776;599;707;741;20512;10665;Ninguno;No aplica
1679;1075876;2020-06-28 00:00:00;0;ATLANTHIC SOUTH;36;0;independiente;N;S;6250;3000;4000;0;750;626;671;689;29262;21201;Ninguno;No aplica
1680;1062373;2018-07-07 00:00:00;1;545454;29;0;independiente;S;S;16000;300;1150;3;478;613;545;611;19899;15696;SMS;Pago parcial
1681;1077480;2018-10-25 00:00:00;1;545454;68;0;Pensionado;S;S;12500;1901,125;2506,875;1;520;536;577;747;27074;21265;Whatsapp;Sin gestión
1682;1086661;2018-03-24 00:00:00;1;NEW YORK;24;0;Empleado;N;S;9600;370;550;0;499;562;682;743;29211;19461;SMS;Pago parcial
1683;1091794;2017-06-04 00:00:00;1;545454;46;0;independiente;N;N;6000;194;1200;2;455;482;649;773;21220;13958;SMS;Pago parcial
1684;1040787;2017-03-29 00:00:00;0;NEW YORK;67;0;Pensionado;S;N;10400;370;550;0;716;691;681;658;20934;11583;Ninguno;No aplica
1685;1003789;2019-12-19 00:00:00;0;NEW YORK;72;0;Pensionado;N;S;2400;720;960;0;641;677;767;601;10429;7127;Ninguno;No aplica
1686;1044282;2017-06-17 00:00:00;0;NEW YORK;58;0;independiente;S;N;11150;550;1650;4;759;636;701;729;14076;7738;Ninguno;No aplica
1687;1076950;2017-05-05 00:00:00;1;CHICAGO;44;0;Pensionado;S;N;8000;320;1100;3;477;569;738;602;8564;7565;Whatsapp;Sin gestión
1688;1016498;2015-03-22 00:00:00;0;NEW YORK;53;0;Pensionado;S;N;3200;290;600;0;710;691;657;801;6389;6281;Ninguno;No aplica
1689;1019638;2018-12-31 00:00:00;1;NEW YORK;36;0;Pensionado;S;N;7300;400;800;1;514;531;593;699;16593;16345;Call center;Promesa de pago
1690;1012586;2018-09-04 00:00:00;1;ATLANTHIC SOUTH;37;0;independiente;S;N;9800;850;2050;0;487;491;646;742;12274;11446;Whatsapp;Sin gestión
1691;1093141;2016-12-18 00:00:00;0;545454;45;0;Empleado;S;S;4500;1270;2200;3;729;788;594;720;22208;17775;Ninguno;No aplica
1692;1005404;2017-08-05 00:00:00;1;ATLANTHIC SOUTH;28;0;Pensionado;N;N;8750;655;1200;0;476;542;759;773;23649;20112;Correo;No contactado
1693;1012789;2017-10-15 00:00:00;1;NEW YORK;27;0;Empleado;N;N;6000;498;987,25;0;544;574;705;593;22320;14343;Call center;Promesa de pago
1694;1042603;2019-08-06 00:00:00;1;CHICAGO;50;0;independiente;S;S;4000;550;860;0;433;641;686;794;15745;12838;SMS;Pago parcial
1695;1078379;2018-02-03 00:00:00;1;NEW YORK;56;0;Empleado;N;S;5000;200;800;3;506;792;737;747;27786;20223;SMS;Pago parcial
1696;1039128;2015-03-22 00:00:00;1;545454;33;0;independiente;S;N;8750;200;800;0;597;505;509;663;19199;14227;Call center;Promesa de pago
1697;1094355;2019-04-28 00:00:00;1;545454;43;0;Empleado;S;N;5400;1225;2300;1;450;607;691;653;25229;22173;Call center;Promesa de pago
1698;1012326;2018-06-25 00:00:00;1;ATLANTHIC SOUTH;53;0;independiente;N;N;8800;770;1200;0;466;538;558;690;20876;13381;Whatsapp;Sin gestión
1699;1026797;2017-05-16 00:00:00;0;NEW YORK;34;0;Pensionado;S;N;3200;230;520;2;726;648;649;553;23180;15276;Ninguno;No aplica
1700;1020706;2018-06-09 00:00:00;1;NEW YORK;33;0;Empleado;S;S;2800;100;700;2;509;537;628;875;13245;12746;SMS;Pago parcial
1701;1049389;2016-10-12 00:00:00;1;ATLANTHIC SOUTH;65;0;Pensionado;N;N;4400;520;900;2;518;512;696;854;12214;6450;Correo;No contactado
1702;1043054;2016-03-31 00:00:00;0;ATLANTHIC SOUTH;55;0;Empleado;S;S;10400;400;1300;0;724;678;666;711;5726;4253;Ninguno;No aplica
1703;1078520;2019-11-05 00:00:00;1;ATLANTHIC SOUTH;67;0;Empleado;S;N;5000;600;900;1;532;492;744;700;24120;23068;Whatsapp;Sin gestión
1704;1090121;2017-12-11 00:00:00;0;ATLANTHIC SOUTH;52;0;independiente;N;N;9200;350;1300;0;755;737;608;652;18832;15163;Ninguno;No aplica
1705;1094910;2017-10-28 00:00:00;0;NEW YORK;40;0;Empleado;S;S;7500;930,325;1848,233;0;720;683;700;738;16362;12651;Ninguno;No aplica
1706;1028502;2015-03-16 00:00:00;1;545454;53;0;Empleado;S;S;8750;500;1475;0;488;605;661;878;23297;14558;Call center;Promesa de pago
1707;1082327;2018-03-31 00:00:00;1;545454;53;0;independiente;S;S;9000;360;1000;2;534;552;536;669;15106;10146;SMS;Pago parcial
1708;1011850;2019-06-05 00:00:00;0;ATLANTHIC SOUTH;39;0;independiente;N;N;5600;470;1250;4;795;658;586;569;12657;11721;Ninguno;No aplica
1709;1029851;2015-11-19 00:00:00;1;NEW YORK;33;0;independiente;S;S;3750;490;860;4;493;597;640;859;23850;18594;Call center;Promesa de pago
1710;1019891;2019-08-10 00:00:00;0;545454;50;0;independiente;S;N;4800;350;1500;4;651;610;728;509;28696;21734;Ninguno;No aplica
1711;1036850;2016-07-17 00:00:00;1;ATLANTHIC SOUTH;38;0;Pensionado;S;N;6500;700;1750;0;555;559;682;629;19551;10749;Call center;Promesa de pago
1712;1075259;2015-12-12 00:00:00;0;ATLANTHIC SOUTH;40;0;independiente;S;N;8750;702;1876;3;694;628;568;648;29578;15026;Ninguno;No aplica
1713;1033304;2018-11-18 00:00:00;0;ATLANTHIC SOUTH;66;0;independiente;N;N;3750;280;700;3;591;627;640;530;12906;12672;Ninguno;No aplica
1714;1036244;2015-05-17 00:00:00;0;NEW YORK;46;0;independiente;N;S;3500;225;725;0;742;553;791;770;26260;18080;Ninguno;No aplica
1715;1081998;2019-01-16 00:00:00;0;ATLANTHIC SOUTH;60;0;Empleado;N;N;4800;1418,5;1860,833;0;673;760;658;747;12287;9849;Ninguno;No aplica
1716;1042922;2018-10-13 00:00:00;1;NEW YORK;26;0;Empleado;S;S;6400;210;950;1;495;539;627;668;5892;3181;Call center;Promesa de pago
1717;1012747;2019-03-23 00:00:00;0;ATLANTHIC SOUTH;27;0;independiente;S;N;5750;915;1400;0;717;750;684;785;15222;12810;Ninguno;No aplica
1718;1020456;2018-12-22 00:00:00;1;NEW YORK;24;0;Pensionado;S;S;6250;396,666;920;1;510;644;703;850;9675;9349;Whatsapp;Sin gestión
1719;1071036;2016-08-01 00:00:00;1;545454;32;0;independiente;N;N;9642;300;800;4;535;503;618;710;6933;5462;Correo;No contactado
1720;1045904;2019-10-31 00:00:00;1;ATLANTHIC SOUTH;36;0;Pensionado;S;S;7500;810;1632;0;478;515;685;679;22764;12817;Correo;No contactado
1721;1051259;2017-04-06 00:00:00;0;NEW YORK;31;0;Pensionado;N;N;5400;130;900;1;726;834;627;873;16873;13344;Ninguno;No aplica
1722;1080945;2019-01-29 00:00:00;0;545454;62;0;Empleado;S;S;5600;500;900;1;687;785;700;735;22674;20025;Ninguno;No aplica
1723;1023051;2016-02-29 00:00:00;1;ATLANTHIC SOUTH;36;0;Empleado;S;N;6000;750;1900;0;537;578;662;743;23024;16191;SMS;Pago parcial
1724;1083382;2018-04-01 00:00:00;1;545454;57;0;independiente;S;N;4800;200;1100;3;531;595;684;843;18239;17143;Call center;Promesa de pago
1725;1051492;2016-06-23 00:00:00;0;NEW YORK;30;0;Empleado;N;S;4000;300;800;4;653;642;597;697;28874;23802;Ninguno;No aplica
1726;1024752;2015-10-21 00:00:00;0;NEW YORK;20;0;independiente;N;N;6500;860;1686;1;754;706;593;624;15874;15074;Ninguno;No aplica
1727;1088005;2015-02-08 00:00:00;1;545454;44;0;independiente;N;N;6300;190;1200;3;473;537;716;727;22602;18347;Correo;No contactado
1728;1024602;2016-10-03 00:00:00;0;NEW YORK;34;0;independiente;S;N;6250;200;500;2;740;558;644;763;10016;5665;Ninguno;No aplica
1729;1034893;2019-08-08 00:00:00;1;NEW ENGALND;64;0;independiente;S;N;4000;300;800;0;518;501;670;541;28265;18509;Call center;Promesa de pago
1730;1071108;2015-01-13 00:00:00;1;ATLANTHIC SOUTH;64;0;independiente;S;S;7430;600;1200;3;592;581;629;694;18774;11281;SMS;Pago parcial
1731;1089227;2019-09-22 00:00:00;1;NEW YORK;34;0;Pensionado;S;S;6400;500;1000;0;489;512;713;844;14752;14080;Call center;Promesa de pago
1732;1068199;2018-07-14 00:00:00;1;545454;34;0;Pensionado;S;N;1950;200;1200;1;483;576;607;674;22338;19662;Correo;No contactado
1733;1065477;2016-04-28 00:00:00;0;ATLANTHIC SOUTH;45;0;Pensionado;N;N;2500;467;1000;1;699;616;641;809;20585;17254;Ninguno;No aplica
1734;1062079;2015-10-11 00:00:00;0;NEW YORK;66;0;Empleado;N;N;6400;210;700;3;685;633;705;797;12291;7995;Ninguno;No aplica
1735;1053819;2017-09-16 00:00:00;0;NEW YORK;29;0;independiente;S;N;7400;350;780;4;740;731;732;664;5974;3537;Ninguno;No aplica
1736;1059146;2015-03-30 00:00:00;1;ATLANTHIC SOUTH;30;0;Pensionado;S;S;7200;360;1300;2;419;595;613;669;9133;8021;Call center;Promesa de pago
1737;1081216;2015-02-09 00:00:00;1;545454;54;0;Empleado;S;N;3000;180;1100;0;447;579;787;694;19663;14493;Correo;No contactado
1738;1013098;2018-07-20 00:00:00;0;CHICAGO;38;0;Empleado;S;S;7500;800;1500;0;647;733;672;910;26754;16397;Ninguno;No aplica
1739;1004315;2017-08-25 00:00:00;1;ATLANTHIC SOUTH;34;0;Empleado;S;S;10000;3000;4200;0;548;609;577;889;8972;7252;SMS;Pago parcial
1740;1085726;2016-12-04 00:00:00;0;ATLANTHIC SOUTH;34;0;Empleado;S;S;2561;3000;4200;0;786;767;676;681;10295;5355;Ninguno;No aplica
1741;1034786;2019-11-02 00:00:00;1;NEW YORK;44;0;Pensionado;S;S;11404;1375;1800;0;495;552;623;665;18913;12541;Call center;Promesa de pago
1742;1055178;2015-07-06 00:00:00;1;ATLANTHIC SOUTH;32;12.33333333;independiente;S;S;15000;12000;22000;4;492;554;680;731;14105;10357;Correo;No contactado
1743;1066725;2016-08-14 00:00:00;1;ATLANTHIC SOUTH;27;7;independiente;S;S;12000;11000;19500;0;504;502;647;742;13228;7593;SMS;Pago parcial
1744;1007584;2018-10-15 00:00:00;0;ATLANTHIC SOUTH;37;0;Pensionado;S;N;3500;171,666;356,25;0;758;654;655;558;14903;14789;Ninguno;No aplica
1745;1059542;2014-11-12 00:00:00;0;NEW YORK;31;0;Empleado;S;S;11500;350;600;3;654;738;586;677;8020;4848;Ninguno;No aplica
1746;1085881;2014-07-23 00:00:00;0;545454;66;0;independiente;N;N;7500;367;1167;2;712;758;719;789;13987;7905;Ninguno;No aplica
1747;1086055;2018-07-07 00:00:00;0;ATLANTHIC SOUTH;55;0;independiente;N;S;4000;400;1400;3;749;738;569;508;25420;15297;Ninguno;No aplica
1748;1082581;2018-04-14 00:00:00;0;NEW YORK;44;0;Pensionado;S;N;5950;1455;3000;4;725;572;572;744;26452;23398;Ninguno;No aplica
1749;1004549;2017-10-29 00:00:00;1;NEW YORK;42;0;Empleado;S;S;5000;560;1100;2;509;645;676;844;17880;12744;Call center;Promesa de pago
1750;1030803;2015-05-03 00:00:00;1;NEW YORK;44;0;independiente;S;N;5400;1455;3000;0;550;470;762;670;10233;8009;SMS;Pago parcial
1751;1038968;2014-08-13 00:00:00;1;ATLANTHIC SOUTH;45;10;Pensionado;N;S;14000;2700;9000;3;365;634;625;872;14516;7410;Correo;No contactado
1752;1019028;2014-07-21 00:00:00;1;NEW YORK;22;0.75;Empleado;N;S;8000;17700;25100;0;534;558;699;658;19559;10116;Call center;Promesa de pago
1753;1043570;2015-02-02 00:00:00;1;NEW YORK;64;0;Pensionado;S;S;5000;980;1800;4;467;622;725;760;21701;15688;Call center;Promesa de pago
1754;1096133;2019-03-02 00:00:00;1;CHICAGO;70;0;independiente;S;S;6400;250;600;0;408;500;707;692;7396;6718;Call center;Promesa de pago
1755;1016344;2015-01-22 00:00:00;0;NEW YORK;37;0;independiente;N;S;6875;370;770;2;726;750;628;642;23546;22195;Ninguno;No aplica
1756;1085944;2016-03-31 00:00:00;1;NEW YORK;59;0;Pensionado;S;S;1680;700;1500;0;569;492;574;664;24129;13111;SMS;Pago parcial
1757;1093217;2014-08-26 00:00:00;0;NEW YORK;58;0;Pensionado;N;S;6000;430;700;4;693;640;495;733;6591;5070;Ninguno;No aplica
1758;1080538;2019-10-30 00:00:00;0;NEW YORK;36;0;Pensionado;S;N;7500;280;600;3;748;620;632;746;16303;15596;Ninguno;No aplica
1759;1006373;2015-12-30 00:00:00;0;NEW ENGALND;25;5.833333333;Empleado;S;N;15400;13840;39984;0;781;575;732;664;11183;7761;Ninguno;No aplica
1760;1044194;2014-09-21 00:00:00;1;ATLANTHIC SOUTH;47;0;independiente;S;S;3750;250;461;0;566;586;571;598;25314;23157;SMS;Pago parcial
1761;1092465;2017-02-02 00:00:00;1;ATLANTHIC SOUTH;45;20;Empleado;N;N;14000;4050;12150;0;582;688;699;756;6312;3578;Correo;No contactado
1762;1046737;2016-09-15 00:00:00;1;NEW YORK;33;0;Pensionado;N;N;6000;500;650;2;537;740;583;758;25695;24865;Whatsapp;Sin gestión
1763;1014851;2015-01-08 00:00:00;1;NEW YORK;42;0;independiente;S;S;8000;300;800;0;504;586;657;700;12314;10784;Call center;Promesa de pago
1764;1031847;2017-08-24 00:00:00;1;545454;22;0;Empleado;N;S;6000;310;650;0;420;647;700;888;23767;23070;Call center;Promesa de pago
1765;1066176;2019-06-03 00:00:00;1;ATLANTHIC SOUTH;44;0;Pensionado;S;S;9600;600;5036;0;488;594;604;579;24623;20642;Correo;No contactado
1766;1013848;2016-10-04 00:00:00;1;ATLANTHIC SOUTH;46;0;independiente;N;S;6250;700;1200;4;458;610;662;520;7139;4867;Call center;Promesa de pago
1767;1048412;2015-10-20 00:00:00;0;NEW YORK;40;0;Empleado;S;N;2400;255;700;0;809;659;621;604;19688;19079;Ninguno;No aplica
1768;1032670;2014-12-09 00:00:00;1;NEW ENGALND;32;0;Empleado;N;S;11500;737;1500;0;491;592;699;784;23088;14725;SMS;Pago parcial
1769;1093283;2019-12-13 00:00:00;0;545454;47;0;independiente;S;S;12000;380;1700;4;706;712;666;575;11924;7942;Ninguno;No aplica
1770;1070717;2017-03-14 00:00:00;0;NEW YORK;48;0;Pensionado;S;S;7500;645;845;1;728;645;654;582;5362;4560;Ninguno;No aplica
1771;1079158;2016-05-05 00:00:00;0;CHICAGO;46;0;Pensionado;S;N;9375;650;1300;0;702;675;759;756;23988;21173;Ninguno;No aplica
1772;1003232;2015-03-20 00:00:00;0;NEW YORK;23;0;Empleado;S;S;10000;520;1100;4;785;676;696;712;18481;17829;Ninguno;No aplica
1773;1060145;2015-02-15 00:00:00;1;545454;36;0;independiente;S;N;7000;477;1240;0;469;630;602;754;25670;15464;SMS;Pago parcial
1774;1032357;2016-02-27 00:00:00;0;NEW YORK;32;0;independiente;S;S;8125;260;800;3;710;616;644;740;8738;7855;Ninguno;No aplica
1775;1096664;2015-11-30 00:00:00;0;CHICAGO;33;0;independiente;N;S;5000;500;1000;3;663;677;645;632;7469;6493;Ninguno;No aplica
1776;1062317;2017-01-01 00:00:00;1;545454;34;0;Empleado;N;S;12000;1698,334;2145,5;1;434;695;656;686;26179;13925;Call center;Promesa de pago
1777;1038529;2018-12-10 00:00:00;0;NEW YORK;69;0;independiente;N;S;7500;280;600;1;669;750;827;743;27534;19098;Ninguno;No aplica
1778;1096225;2014-09-01 00:00:00;1;NEW YORK;51;0;independiente;S;S;8750;267,81;785,4;3;498;661;676;599;21106;13537;Call center;Promesa de pago
1779;1050598;2019-08-15 00:00:00;0;CHICAGO;47;0;Pensionado;N;N;1000;400;800;2;679;681;507;477;21940;14310;Ninguno;No aplica
1780;1030959;2015-04-21 00:00:00;1;CHICAGO;40;0;independiente;S;S;6500;470;1600;2;465;599;612;681;14017;13897;SMS;Pago parcial
1781;1022524;2015-02-05 00:00:00;1;NEW YORK;26;0;Pensionado;S;S;10000;650;1400;4;430;640;515;804;7808;6413;Call center;Promesa de pago
1782;1011372;2016-02-12 00:00:00;1;NEW YORK;46;0;Empleado;S;S;9375;394;810;2;496;674;627;743;21370;18353;SMS;Pago parcial
1783;1069506;2018-05-06 00:00:00;0;545454;30;0;independiente;S;N;8250;400;1135;0;625;563;511;747;26534;26224;Ninguno;No aplica
1784;1094311;2018-01-17 00:00:00;0;NEW YORK;42;0;independiente;N;S;8800;450;9500;0;738;601;589;489;19870;13682;Ninguno;No aplica
1785;1081310;2017-12-17 00:00:00;1;545454;58;0;independiente;S;N;2500;498;920;1;504;659;544;748;17713;15958;Whatsapp;Sin gestión
1786;1094457;2016-01-14 00:00:00;1;CHICAGO;23;0;Empleado;S;S;5625;250;1300;1;427;563;677;779;12561;9010;Whatsapp;Sin gestión
1787;1015791;2014-11-27 00:00:00;1;545454;45;0;Empleado;S;S;6250;500;1400;2;485;540;650;598;7719;7215;Call center;Promesa de pago
1788;1024738;2019-04-01 00:00:00;1;NEW YORK;27;0;Pensionado;N;S;8125;418;880;0;462;505;671;798;27890;16464;Call center;Promesa de pago
1789;1026473;2016-11-11 00:00:00;1;NEW YORK;48;0;Pensionado;S;S;3800;300;894;1;516;547;643;710;16700;16263;Call center;Promesa de pago
1790;1073837;2016-04-06 00:00:00;0;ATLANTHIC SOUTH;53;19;Pensionado;N;S;14400;8580;16500;1;767;596;552;946;8741;5327;Ninguno;No aplica
1791;1017858;2019-03-18 00:00:00;0;ATLANTHIC SOUTH;35;0;Empleado;S;S;6250;630;1554,166;0;606;805;686;474;14766;9791;Ninguno;No aplica
1792;1022005;2019-01-22 00:00:00;1;ATLANTHIC SOUTH;56;0;independiente;S;S;3125;400;1000;0;506;579;785;843;8998;7901;SMS;Pago parcial
1793;1086240;2016-07-06 00:00:00;1;NEW YORK;43;0;Pensionado;S;N;9000;662;1350;0;492;577;679;685;23787;16577;Whatsapp;Sin gestión
1794;1012821;2015-04-19 00:00:00;1;ATLANTHIC SOUTH;47;0;Pensionado;S;N;7200;1365;2800;2;534;615;620;574;21077;16948;Whatsapp;Sin gestión
1795;1079872;2016-03-12 00:00:00;1;ATLANTHIC SOUTH;47;20;Pensionado;S;S;12500;4510;22000;1;511;638;550;673;5294;3824;Correo;No contactado
1796;1010930;2018-06-22 00:00:00;0;NEW YORK;67;0;Empleado;N;S;6600;490;1100;0;662;737;586;695;15177;13222;Ninguno;No aplica
1797;1074960;2018-03-26 00:00:00;0;ATLANTHIC SOUTH;63;0;independiente;S;N;9000;366;1400;0;684;744;682;763;26727;16415;Ninguno;No aplica
1798;1094079;2017-10-08 00:00:00;1;ATLANTHIC SOUTH;49;0;Empleado;S;S;5064;320;1200;3;460;542;725;875;14882;7876;Correo;No contactado
1799;1023773;2019-12-10 00:00:00;0;NEW YORK;53;0;Pensionado;N;S;9375;180;550;0;754;662;668;798;6136;3988;Ninguno;No aplica
1800;1048568;2015-02-02 00:00:00;0;ATLANTHIC SOUTH;46;0;Pensionado;N;N;6250;300;1200;3;701;726;706;583;7064;5207;Ninguno;No aplica
1801;1091855;2017-03-05 00:00:00;1;ATLANTHIC SOUTH;54;0;independiente;S;S;5000;150;800;4;595;548;700;822;12009;7013;Call center;Promesa de pago
1802;1037594;2018-08-01 00:00:00;1;NEW YORK;69;0;Empleado;S;S;8000;328;730;0;497;580;685;755;17987;12184;SMS;Pago parcial
1803;1080984;2016-11-02 00:00:00;1;NEW YORK;67;0;independiente;N;S;6250;300;700;0;465;604;604;661;9543;6680;Call center;Promesa de pago
1804;1099068;2017-02-28 00:00:00;1;CHICAGO;29;0;independiente;S;N;6200;400;1200;2;424;627;662;701;6007;3176;Whatsapp;Sin gestión
1805;1075111;2017-01-30 00:00:00;0;ATLANTHIC SOUTH;28;10;independiente;S;S;12000;7150;13200;2;610;573;591;606;10445;8269;Ninguno;No aplica
1806;1072906;2019-07-04 00:00:00;0;NEW YORK;32;0;Empleado;N;S;5000;600;1111,5;4;621;723;651;673;15706;14798;Ninguno;No aplica
1807;1078080;2019-09-15 00:00:00;1;ATLANTHIC SOUTH;26;0;Empleado;S;S;9000;300;900;3;513;566;673;654;19749;11373;Call center;Promesa de pago
1808;1062778;2018-10-05 00:00:00;0;CHICAGO;57;0;Pensionado;S;S;1250;550;700;4;725;722;768;577;16718;13356;Ninguno;No aplica
1809;1056503;2015-11-14 00:00:00;1;NEW YORK;49;0;independiente;S;N;8625;280;450;0;421;627;558;763;26736;22254;Call center;Promesa de pago
1810;1082505;2018-02-15 00:00:00;0;NEW YORK;43;0;Pensionado;S;S;5000;596;942;2;745;776;684;727;14439;10247;Ninguno;No aplica
1811;1017309;2015-11-23 00:00:00;0;NEW YORK;42;20;Pensionado;S;S;13200;11000;21600;0;676;761;754;653;18281;15549;Ninguno;No aplica
1812;1021997;2016-12-27 00:00:00;1;NEW YORK;72;0;independiente;S;N;3800;380;750;0;507;661;703;843;6435;4539;Whatsapp;Sin gestión
1813;1037902;2017-11-14 00:00:00;0;545454;30;0;independiente;S;S;6250;392;1200;4;781;767;708;647;5571;4191;Ninguno;No aplica
1814;1028889;2015-09-05 00:00:00;0;545454;30;0;independiente;S;S;5250;392;1200;2;745;697;691;643;7382;3718;Ninguno;No aplica
1815;1030359;2016-05-29 00:00:00;1;ATLANTHIC SOUTH;31;0;Pensionado;S;S;7500;160;1400;2;487;582;741;779;10084;8530;Whatsapp;Sin gestión
1816;1054646;2016-09-20 00:00:00;0;NEW YORK;40;0;Empleado;S;S;4500;205;833;3;655;732;574;658;21661;17993;Ninguno;No aplica
1817;1060079;2017-09-24 00:00:00;0;NEW YORK;39;0;Empleado;N;S;4400;340;800;0;592;724;553;678;18507;9609;Ninguno;No aplica
1818;1025097;2015-11-19 00:00:00;1;NEW YORK;51;0;Empleado;S;N;8625;180;450;0;464;561;650;493;12059;8250;Whatsapp;Sin gestión
1819;1085823;2015-12-25 00:00:00;0;NEW ENGALND;30;10;Empleado;S;S;12000;4270;18000;0;689;704;499;672;23271;23027;Ninguno;No aplica
1820;1015112;2018-04-12 00:00:00;0;NEW ENGALND;77;0;independiente;S;N;8000;1070;1500;3;651;678;736;506;17771;12624;Ninguno;No aplica
1821;1012515;2016-11-27 00:00:00;0;CHICAGO;31;0;Empleado;S;N;6000;720;1212;0;693;629;735;560;22649;17009;Ninguno;No aplica
1822;1045314;2018-01-08 00:00:00;1;NEW ENGALND;42;5;Pensionado;N;N;15000;310;750;3;504;657;620;600;12491;11928;Whatsapp;Sin gestión
1823;1000903;2018-06-16 00:00:00;1;ATLANTHIC SOUTH;40;0;independiente;S;N;4000;220;380;4;489;583;624;626;19527;16766;Correo;No contactado
1824;1012241;2018-10-19 00:00:00;1;ATLANTHIC SOUTH;43;0;Empleado;S;N;6250;400;1600;0;467;703;645;671;22424;17738;SMS;Pago parcial
